ID,HSK,FREQ,GENERAL_STANDARD,RADICAL,STROKE_COUNT,CHINESE_CHARACTER,PINYIN,TONE,MEANING
1033,4,962,563,彐 58.3,6,寻,xún,2,"seek, search, look for; ancient"
1034,4,968,2177,手 64.8,11,授,shòu,4,"give to, transmit; confer"
1035,4,977,1787,戈 62.6,10,载,zài,4,"load; carry; transport, convey"
1036,4,986,2863,示 113.8,13,禁,jìn,4,"restrict, prohibit, forbid"
1037,4,991,3385,辵 162.13,16,避,bì,4,avoid; turn aside; escape; hide
1038,4,995,570,子 39.3,6,孙,sūn,1,"grandchild, descendent; surname"
1039,4,997,102,牙 92.0,4,牙,yá,2,"tooth, molars, teeth; serrated"
1040,4,1000,971,頁 181.2,8,顶,dǐng,3,"top, summit, peak; to carry on the head"
1041,4,1001,190,玉 96.0,5,玉,yù,4,"jade, precious stone, gem"
1042,4,1006,1156,辵 162.5,8,迫,pò,4,"coerce, force, compel; urgent"
1043,4,1016,1231,卩 26.6,8,卷,juǎn,3,scroll; curl; make a comeback
1044,4,1019,312,宀 40.2,5,宁,níng,2,"calm, peaceful, serene; healthy"
1045,4,1027,3445,羽 124.12,18,翻,fān,1,"flip over, upset, capsize"
1046,4,1029,2567,木 75.8,12,森,sēn,1,forest; luxuriant vegetation
1047,4,1031,3352,黑 203.4,16,默,mò,4,"silent; quiet, still; dark"
1048,4,1036,1523,骨 188.0,9,骨,gǔ,3,"bone; skeleton; frame, framework"
1049,4,1038,2134,弓 57.7,10,弱,ruò,4,"weak; fragile, delicate"
1050,4,1047,475,人 9.4,6,伙,huǒ,3,"companion, colleague; utensils"
1051,4,1049,2343,皿 108.6,11,盘,pán,2,"tray, plate, dish; examine"
1052,4,1051,364,手 64.3,6,扩,kuò,4,"expand, enlarge, stretch"
1053,4,1052,2400,皿 108.6,11,盖,gài,4,"cover, hide, protect"
1054,4,1055,3118,禾 115.9,14,稳,wěn,3,"stable, firm, solid, steady"
1055,4,1058,1039,刀 18.6,8,刺,cì,4,"stab; prick, irritate; prod"
1056,4,1065,3194,走 156.8,15,趣,qù,4,"interesting, to interest"
1057,4,1070,513,冫 15.4,6,冰,bīng,1,ice; ice-cold
1058,4,1074,2786,穴 116.7,12,窗,chuāng,1,window
1059,4,1075,3336,酉 164.9,16,醒,xǐng,3,wake up; sober up; startle
1060,4,1076,1056,女 38.5,8,妻,qī,1,wife
1061,4,1077,1950,辵 162.7,10,透,tòu,4,"penetrate, pass through"
1062,4,1078,1117,貝 154.4,8,购,gòu,4,"buy, purchase; hire"
1063,4,1079,2506,曰 73.8,12,替,tì,4,"change, replace, substitute for"
1064,4,1084,368,手 64.3,6,扬,yáng,2,"scatter, spread; praise"
1065,4,1085,1982,辵 162.7,10,途,tú,2,"way, road, path, journey; course"
1066,4,1089,250,儿 10.3,5,兄,xiōng,1,elder brother
1067,4,1090,565,辵 162.3,6,迅,xùn,4,"quick, hasty, rapid, sudden"
1068,4,1093,409,比 81.2,6,毕,bì,4,"end, finish, conclude; completed"
1069,4,1096,1061,車 159.4,8,轮,lún,2,"wheel; revolve, turn; recur"
1070,4,1102,1563,人 9.7,9,促,cù,4,"urge, press, hurry; close"
1071,4,1103,464,廴 54.4,6,延,yán,2,"delay, postpone, defer"
1072,4,1110,240,田 102.0,5,申,shēn,1,"to state to a superior, report; extend; 9th terrestrial branch"
1073,4,1111,2818,糸 120.9,12,缓,huǎn,3,"slow, leisurely; to postpone, delay"
1074,4,1113,305,門 169.2,5,闪,shǎn,3,"flash; avoid, dodge, evade"
1075,4,1114,2332,口 30.8,11,售,shòu,4,sell
1076,4,1116,757,金 167.2,7,针,zhēn,1,needle; pin; tack; acupuncture
1077,4,1118,1761,糸 120.6,9,络,luò,4,"enmesh, wrap around; web, net"
1078,4,1122,978,手 64.5,8,抱,bào,4,"embrace, hold in arms, enfold"
1079,4,1124,2566,木 75.8,12,植,zhí,2,"plant, trees, plants; grow"
1080,4,1125,931,糸 120.4,7,纯,chún,2,"pure, clean, simple"
1081,4,1131,632,手 64.4,7,折,zhé,2,"break off, snap; bend"
1082,4,1133,114,貝 154.0,4,贝,bèi,4,"sea shell; money, currency"
1083,4,1136,765,禾 115.2,7,秀,xiù,4,"ear of grain; flowering, luxuriant; refined, elegant, graceful"
1084,4,1145,1922,囗 31.7,10,圆,yuán,2,"circle; round, circular; complete"
1085,4,1148,2162,手 64.8,11,措,cuò,4,"place; collect, arrange; employ"
1086,4,1152,2184,土 32.8,11,培,péi,2,bank up with dirt; cultivate
1087,4,1154,1291,言 149.6,8,诚,chéng,2,"sincere, honest; true, real"
1088,4,1155,2098,宀 40.7,10,宽,kuān,1,"broad, wide; spacious, vast"
1089,4,1158,2838,手 64.10,13,摆,bǎi,3,"put, place; display; swing, sway"
1090,4,1173,3317,手 64.13,16,操,cāo,1,"conduct, run, control, manage"
1091,4,1175,915,阜 170.5,7,阻,zǔ,3,"impede, hinder, obstruct; oppose"
1092,4,1178,966,手 64.5,8,抽,chōu,1,"draw out, pull out; sprout"
1093,4,1179,3355,貝 154.12,16,赞,zàn,4,"help, support, assist, aid"
1094,4,1181,937,糸 120.4,7,纷,fēn,1,"in disorder, scattered, tangled"
1095,4,1187,309,水 85.2,5,汇,huì,4,"concourse; flow together, gather"
1096,4,1191,1872,歹 78.6,10,殊,shū,1,"different, special, unusual"
1097,4,1198,898,言 149.5,7,译,yì,4,translate; decode; encode
1098,4,1201,2060,火 86.6,10,烧,shāo,1,burn; bake; heat; roast
1099,4,1202,2273,足 157.5,11,距,jù,4,"at a distance of, distance, to be apart"
1100,4,1205,2321,竹 118.5,11,符,fú,2,"i.d. tag, tally, symbol, charm"
1101,4,1206,1746,力 19.7,9,勇,yǒng,3,"brave, courageous, fierce"
1102,4,1214,334,口 30.2,5,召,zhào,4,imperial decree; summon
1103,4,1228,3388,戈 62.14,17,戴,dài,4,wear on top; support
1104,4,1229,2735,立 117.7,12,童,tóng,2,"child, boy, servant boy; virgin"
1105,4,1233,1618,大 37.6,9,奖,jiǎng,3,"prize, reward; give award to"
1106,4,1235,1449,厂 27.7,9,厚,hòu,4,thick; substantial; greatly
1107,4,1240,792,彳 60.4,7,彻,chè,4,"penetrate, pervade; penetrating"
1108,4,1242,33,一 1.2,3,丈,zhàng,4,"unit of length equal 3.3 meters; gentleman, man, husband"
1109,4,1246,2163,手 64.9,11,描,miáo,2,"copy, trace, sketch; depict"
1110,4,1251,3354,金 167.11,16,镜,jìng,4,mirror; lens; glass; glasses
1111,4,1267,527,門 169.3,6,闭,bì,4,"shut, close; obstruct, block up"
1112,4,1268,1051,大 37.5,8,奋,fèn,4,"strive, exert effort; arouse"
1113,4,1271,1246,水 85.5,8,泪,lèi,4,"tears; weep, cry"
1114,4,1279,1132,子 39.5,8,季,jì,4,quarter of year; season; surname
1115,4,1282,905,尸 44.4,7,尾,wěi,3,"tail, extremity; end, stern"
1116,4,1287,423,虫 142.0,6,虫,chóng,2,"insects, worms; KangXi radical 142"
1117,4,1293,2430,水 85.8,11,淡,dàn,4,"weak, watery; insipid, tasteless"
1118,4,1297,2780,宀 40.9,12,寒,hán,2,"cold, wintry, chilly"
1119,4,1298,785,人 9.5,7,伴,bàn,4,"companion, comrade, partner; accompany"
1120,4,1302,3292,水 85.12,15,潮,cháo,2,"tide; moist, wet, damp; flow"
1121,4,1303,2998,米 119.7,13,粮,liáng,2,"food, grain, provisions"
1122,4,1304,3188,糸 120.11,14,缩,suō,1,"contract, draw in, reduce"
1123,4,1306,3065,耳 128.8,14,聚,jù,4,"assemble, meet together, collect"
1124,4,1309,1387,手 64.6,9,挑,tiāo,1,a load carried on the shoulders; to carry
1125,4,1310,2325,衣 145.5,11,袋,dài,4,"pocket, bag, sack, pouch"
1126,4,1316,1487,日 72.5,9,映,yìng,4,project; reflect light
1127,4,1319,2805,阜 170.10,12,隔,gé,2,"separate, partition"
1128,4,1336,1228,門 169.5,8,闹,nào,4,quarrel; dispute hotly
1129,4,1343,882,穴 116.2,7,穷,qióng,2,"poor, destitute, impoverished"
1130,4,1345,1046,石 112.3,8,码,mǎ,3,"number, numerals; yard; symbol"
1131,4,1347,2435,女 38.8,11,婆,pó,2,old woman; grandmother
1132,4,1354,1568,人 9.7,9,俗,sú,2,"social customs; vulgar, unrefined"
1133,4,1355,3372,辛 160.9,16,辩,biàn,4,"dispute, argue, debate, discuss"
1134,4,1356,1996,肉 130.6,10,胸,xiōng,1,"breast, bosom, chest; thorax"
1135,4,1358,926,力 19.5,7,劲,jìn,4,"strong, unyielding, tough, power"
1136,4,1366,2302,囗 31.8,11,圈,quān,1,to circle; a circle; corral
1137,4,1367,2833,手 64.11,13,摸,mō,1,gently touch with hand; caress
1138,4,1374,906,辵 162.4,7,迟,chí,2,"late, tardy; slow; delay"
1139,4,1385,1045,石 112.3,8,矿,kuàng,4,"mine; mineral, ore"
1140,4,1392,1967,人 9.8,10,倍,bèi,4,"times, fold, multiple times"
1141,4,1414,2403,米 119.5,11,粗,cū,1,"rough, thick, course; rude"
1142,4,1422,1065,又 29.6,8,叔,shū,1,"uncle, father's younger brother; husband's younger brother"
1143,4,1425,2496,糸 120.8,11,综,zōng,1,arrange threads for weaving
1144,4,1433,3326,艸 140.13,16,薄,báo,2,"thin, slight, weak; poor, stingy"
1145,4,1435,365,手 64.3,6,扫,sǎo,3,"sweep, clear away; exterminate"
1146,4,1450,2609,貝 154.8,12,赏,shǎng,3,"reward, grant, bestow; appreciate"
1147,4,1454,1521,貝 154.5,9,贴,tiē,1,"paste to, stick on; attached to"
1148,4,1456,3089,酉 164.7,14,酸,suān,1,"tart, sour; acid; stiff; spoiled"
1149,4,1457,1287,邑 163.6,8,郎,láng,2,"gentleman, young man; husband"
1150,4,1458,2969,肉 130.9,13,腰,yāo,1,waist; kidney
1151,4,1474,175,尸 44.1,4,尺,chǐ,3,"a Chinese foot, one-third of a meter; a ruler"
1152,4,1486,2516,走 156.5,12,趋,qū,1,"hasten, hurry; be attracted to"
1153,4,1489,2048,門 169.7,10,阅,yuè,4,"examine, inspect, review, read"
1154,4,1538,2064,辵 162.7,10,递,dì,4,"hand over, deliver; substitute"
1155,4,1553,3376,火 86.12,16,燃,rán,2,"burn; light fire, ignite"
1156,4,1574,1557,人 9.7,9,俩,liǎ,3,"two, pair"
1157,4,1576,3144,肉 130.8,14,腐,fǔ,3,"rot, decay, spoil; rotten"
1158,4,1577,346,幺 52.2,5,幼,yòu,4,"infant, young child; immature"
1159,4,1585,1682,水 85.6,9,浓,nóng,2,"thick, strong, concentrated"
1160,4,1608,3270,身 158.8,15,躺,tǎng,3,"lie down, recline"
1161,4,1611,2453,宀 40.8,11,寄,jì,4,"send, transmit, mail; rely on"
1162,4,1620,1189,肉 130.4,8,肥,féi,2,"fat, plump, obese; fertile"
1163,4,1641,1572,水 85.5,9,泉,quán,2,"spring, fountain; wealth, money"
1164,4,1662,1616,弓 57.6,9,弯,wān,1,"bend, curve"
1165,4,1672,2229,木 75.7,11,梯,tī,1,"ladder, steps, stairs; lean"
1166,4,1721,1240,水 85.5,8,浅,qiǎn,3,"shallow, not deep; superficial"
1167,4,1743,2756,水 85.9,12,湿,shī,1,"wet, moist, humid, damp; illness"
1168,4,1750,2649,巾 50.9,12,帽,mào,4,"hat, cap; cap-like tops"
1169,4,1761,3389,手 64.14,17,擦,cā,1,"wipe, scrub, rub, scour; brush"
1170,4,1763,1655,火 86.5,9,炼,liàn,4,"smelt, refine; distill, condense"
1171,4,1793,696,豆 151.0,7,豆,dòu,4,"beans, peas; bean-shaped"
1172,4,1800,805,肉 130.3,7,肚,dù,4,belly; abdomen; bowels
1173,4,1824,1310,刀 18.6,8,刷,shuā,1,"brush; clean with brush, scrub"
1174,4,1827,279,瓜 97.0,5,瓜,guā,1,"melon, gourd, cucumber; rad. 97"
1175,4,1848,623,土 32.4,7,址,zhǐ,3,"site, location, land for house"
1176,4,1885,1790,皿 108.5,10,盐,yán,2,salt
1177,4,1888,233,巾 50.2,5,帅,shuài,4,"commander, commander-in-chief"
1178,4,1904,31,寸 41.0,3,寸,cùn,4,"inch; small, tiny; KangXi radical 41"
1179,4,1932,2196,耳 128.5,11,聊,liáo,2,"somewhat, slightly, at least"
1180,4,1970,2834,土 32.10,13,填,tián,2,"fill in, fill up; make good"
1181,4,2027,2946,矢 111.8,13,矮,ǎi,3,"short, dwarf; low"
1182,4,2038,3001,土 32.10,13,塑,sù,4,"model in clay, sculpt; plastics"
1183,4,2108,2571,木 75.8,12,棵,kē,1,numerary adjunct for trees
1184,4,2202,493,人 9.4,6,伞,sǎn,3,"umbrella, parasol, parachute"
1185,4,2213,626,手 64.4,7,抄,chāo,1,"copy, confiscate, seize"
1186,4,2262,1448,厂 27.7,9,厘,lí,2,thousandth part of tael
1187,4,2281,40,巾 50.0,3,巾,jīn,1,kerchief; towel; turban; KangXi radical number 50
1188,4,2284,2161,土 32.9,11,堵,dǔ,3,"wall; stop, prevent; stop up"
1189,4,2287,1737,女 38.6,9,姨,yí,2,"mother's sister, aunt"
1190,4,2323,2317,竹 118.5,11,笨,bèn,4,"foolish, stupid, dull; awkward"
1191,4,2387,3139,衣 145.8,14,裹,guǒ,3,"wrap, bind; encircle, confine"
1192,4,2420,3148,辛 160.7,14,辣,là,4,"peppery, pungent, hot; cruel"
1193,4,2525,1443,口 30.6,9,咸,xián,2,"together; all, completely; united"
1194,4,2531,3114,金 167.9,14,锻,duàn,4,"forge metal; temper, refine"
1195,4,2628,980,土 32.5,8,垃,lā,1,"garbage, refuse, waste"
1196,4,2630,1887,日 72.6,10,晒,shài,4,"dry in sun, expose to sun"
1197,4,2634,362,土 32.4,6,圾,jī,1,"garbage, rubbish; shaking; danger"
1198,4,2642,2003,辵 162.7,10,逛,guàng,4,"ramble, stroll, roam, wander"
1199,4,2743,2613,日 72.8,12,暑,shǔ,3,hot
1200,4,3045,2115,衣 145.5,10,袜,wà,4,"socks, stockings"
1201,5,102,552,車 159.2,6,军,jūn,1,"army, military; soldiers, troops"
1202,5,220,286,小 42.2,5,尔,ěr,3,"you; that, those; final particle"
1203,5,256,3272,彳 60.12,15,德,dé,2,"ethics, morality, virtue"
1204,5,378,282,人 9.3,5,令,lìng,4,"to order, to command, an order"
1205,5,395,195,凵 17.3,5,击,jī,1,"strike, hit, beat; attack, fight"
1206,5,457,1133,女 38.5,8,委,wěi,3,"appoint, send, commission"
1207,5,521,1403,革 177.0,9,革,gé,2,"leather, animal hides; rad. 177"
1208,5,578,1342,糸 120.5,8,织,zhī,1,"weave, knit; organize, unite"
1209,5,587,487,木 75.2,6,杀,shā,1,"kill, slaughter, murder; hurt"
1210,5,632,2473,弓 57.8,11,弹,dàn,4,"pellet, bullet, shot, shell"
1211,5,679,674,力 19.5,7,劳,láo,2,"labor, toil, do manual work"
1212,5,703,1971,寸 41.7,10,射,shè,4,"shoot, eject, issue forth, emit"
1213,5,735,383,十 24.4,6,协,xié,2,be united; cooperate
1214,5,763,363,手 64.3,6,执,zhí,2,hold in hand; keep; carry out
1215,5,780,2187,手 64.8,11,控,kòng,4,"accuse, charge; control"
1216,5,799,359,手 64.3,6,托,tuō,1,"to hold up with palm; to support, rely on"
1217,5,800,249,大 37.2,5,央,yāng,1,"center, conclude, run out; beg"
1218,5,805,1851,糸 120.4,10,索,suǒ,3,"large rope, cable; rules, laws; to demand, to exact; to search, inquire; isolated"
1219,5,806,1419,肉 130.5,9,胡,hú,2,"recklessly, foolishly; wildly"
1220,5,807,2508,欠 76.8,12,款,kuǎn,3,"item, article; clause; fund"
1221,5,810,1143,片 91.4,8,版,bǎn,3,printing blocks; edition
1222,5,828,1848,木 75.6,10,核,hé,2,"seed, kernel, core, nut; atom"
1223,5,847,2164,土 32.8,11,域,yù,4,"district, region, boundary; land"
1224,5,860,1067,肉 130.4,8,肯,kěn,3,"willing; consent to, permit"
1225,5,874,1027,木 75.4,8,枪,qiāng,1,"spear, lance; gun, rifle"
1226,5,890,2610,手 64.8,12,掌,zhǎng,3,"palm of hand, sole of foot, paw"
1227,5,911,1798,手 64.7,10,损,sǔn,3,diminish; impair; injure
1228,5,947,1362,毋 80.4,9,毒,dú,2,"poison, venom; poisonous"
1229,5,965,2521,十 24.10,12,博,bó,2,"gamble, play games; wide, broad"
1230,5,971,1105,山 46.5,8,岸,àn,4,"bank, shore; beach, coast"
1231,5,993,1415,艸 140.6,9,荣,róng,2,"glory, honor; flourish, prosper"
1232,5,996,1588,辵 162.6,9,逃,táo,2,"escape, flee; abscond, dodge"
1233,5,1015,1669,水 85.6,9,洞,dòng,4,"cave, grotto; ravine; hole"
1234,5,1017,962,土 32.5,8,坦,tǎn,3,"flat, smooth; self-possessed"
1235,5,1023,766,禾 115.2,7,私,sī,1,"private, personal; secret"
1236,5,1042,1573,鬼 194.0,9,鬼,guǐ,3,ghost; spirit of dead; devil
1237,5,1043,1062,車 159.4,8,软,ruǎn,3,"soft, flexible, pliable; weak"
1238,5,1054,2596,隹 172.4,12,雄,xióng,2,male of species; hero; manly
1239,5,1059,974,手 64.5,8,拥,yōng,1,"embrace, hug, squeeze; crowd"
1240,5,1066,424,曰 73.2,6,曲,qū,1,"crooked, bent; wrong, false"
1241,5,1071,2253,虍 141.5,11,虚,xū,1,false
1242,5,1073,1024,木 75.4,8,析,xī,1,split wood; break apart; divide
1243,5,1083,1071,虍 141.2,8,虎,hǔ,3,"tiger; brave, fierce; surname"
1244,5,1092,1607,貝 154.5,9,贸,mào,4,"trade, barter; mixed; rashly"
1245,5,1094,2288,口 30.8,11,唯,wéi,2,only; yes
1246,5,1097,832,广 53.4,7,库,kù,4,"armory, treasury, storehouse"
1247,5,1099,98,尢 43.1,4,尤,yóu,2,"especially, particularly"
1248,5,1100,2043,立 117.5,10,竞,jìng,4,"contend, vie, compete"
1249,5,1104,3229,雨 173.7,15,震,zhèn,4,"shake, quake, tremor; excite"
1250,5,1105,842,廾 55.4,7,弃,qì,4,"reject, abandon, discard"
1251,5,1106,239,田 102.0,5,甲,jiǎ,3,"armor, shell; fingernails; 1st heavenly stem"
1252,5,1123,2837,鼓 207.0,13,鼓,gǔ,3,"drum; beat, top, strike"
1253,5,1127,925,心 61.3,7,忍,rěn,3,"endure, bear, suffer; forbear"
1254,5,1130,2682,竹 118.6,12,筑,zhù,4,ancient lute; build
1255,5,1134,2743,寸 41.9,12,尊,zūn,1,"respect, revere, venerate; honor"
1256,5,1140,1786,手 64.7,10,振,zhèn,4,"raise, excite, arouse action"
1257,5,1141,1675,木 75.5,9,染,rǎn,3,dye; be contagious; infect
1258,5,1146,2842,手 64.10,13,搞,gǎo,3,"to clear, clarify"
1259,5,1147,811,犬 94.4,7,狂,kuáng,2,"insane, mad; violent; wild"
1260,5,1161,775,人 9.5,7,伸,shēn,1,"extend, stretch out, open up; trust"
1261,5,1162,3279,手 64.11,15,摩,mó,2,"rub, scour, grind; friction"
1262,5,1166,2603,心 61.8,12,悲,bēi,1,"sorrow, grief; sorry, sad"
1263,5,1170,2589,石 112.7,12,硬,yìng,4,"hard, firm, strong; obstinate"
1264,5,1184,609,辵 162.4,7,违,wéi,2,"disobey, violate, defy; be apart from"
1265,5,1192,2861,犬 94.9,13,献,xiàn,4,"offer, present; show, display"
1266,5,1203,2532,衣 145.6,12,裁,cái,2,cut out; decrease
1267,5,1207,2980,角 148.6,13,触,chù,4,"butt, ram, gore; touch"
1268,5,1209,2553,攴 66.9,12,敬,jìng,4,"respect, honor; respectfully"
1269,5,1215,1519,网 122.4,9,罚,fá,2,"penalty, fine; punish, penalize"
1270,5,1217,90,厂 27.2,4,厅,tīng,1,"hall, central room"
1271,5,1218,1538,手 64.5,9,拜,bài,4,"do obeisance, bow, kowtow"
1272,5,1227,1206,亠 8.6,8,享,xiǎng,3,enjoy
1273,5,1230,812,犬 94.4,7,犹,yóu,2,"like, similar to, just like, as"
1274,5,1231,1941,丿 4.9,10,乘,chéng,2,"ride, ascend; avail oneself of; numerary adjunct for vehicles"
1275,5,1254,2953,竹 118.7,13,签,qiān,1,"sign, endorse; slip of paper"
1276,5,1256,1162,彳 60.5,8,彼,bǐ,3,"that, there, those"
1277,5,1259,474,人 9.4,6,仿,fǎng,3,"imitate, copy; as if"
1278,5,1276,2109,月 74.7,10,朗,lǎng,3,"clear, bright; distinct"
1279,5,1284,2330,人 9.9,11,偷,tōu,1,"to steal, burglar, thief"
1280,5,1286,1773,玉 96.6,10,珠,zhū,1,"precious stone, gem, jewel, pearl"
1281,5,1295,1692,心 61.6,9,恨,hèn,4,"hatred, dislike; resent, hate"
1282,5,1296,3419,糸 120.11,17,繁,fán,2,"complicated, complex, difficult"
1283,5,1300,235,日 72.1,5,旦,dàn,4,dawn; morning; day
1284,5,1311,397,火 86.2,6,灰,huī,1,"ashes; dust; lime, mortar"
1285,5,1314,1358,玉 96.5,9,珍,zhēn,1,"precious, valuable, rare"
1286,5,1315,2854,巾 50.11,13,幕,mù,4,"curtain, screen, tent"
1287,5,1320,886,口 30.4,7,启,qǐ,3,"open; begin, commence; explain"
1288,5,1325,2599,日 72.8,12,暂,zàn,4,temporary
1289,5,1326,769,人 9.5,7,估,gū,1,"merchant; estimate, guess, presume"
1290,5,1327,865,水 85.5,7,泛,fàn,4,"to drift, float; careless, reckless"
1291,5,1329,2327,人 9.9,11,偿,cháng,2,"repay, recompense; restitution"
1292,5,1331,620,手 64.5,7,拒,jù,4,"ward off with hand, defend"
1293,5,1333,167,心 61.1,4,忆,yì,4,"remember, reflect upon; memory"
1294,5,1335,3128,鼻 209.0,14,鼻,bí,2,nose; first; KangXi radical 209
1295,5,1338,722,口 30.4,7,呆,dāi,1,"dull; dull-minded, simple, stupid"
1296,5,1339,215,厂 27.3,5,厉,lì,4,"whetstone; grind, sharpen; whet"
1297,5,1344,1165,舌 135.2,8,舍,shě,3,"house, dwelling; dwell, reside"
1298,5,1349,883,火 86.3,7,灾,zāi,1,"calamity, disaster, catastrophe"
1299,5,1352,1593,肉 130.5,9,胆,dǎn,3,"gall bladder; bravery, courage"
1300,5,1361,2328,人 9.9,11,偶,ǒu,3,"accidentally, coincidently; an idol"
1301,5,1362,2889,車 159.9,13,辑,jí,2,"gather up, collect; edit, compile"
1302,5,1364,1686,心 61.6,9,恢,huī,1,"restore; big, great, immense, vast"
1303,5,1369,2081,水 85.7,10,润,rùn,4,"soft, moist; sleek; freshen"
1304,5,1370,2173,土 32.8,11,堆,duī,1,"heap, pile, crowd; pile up"
1305,5,1373,2676,禾 115.7,12,稍,shāo,1,"little, slightly; rather"
1306,5,1380,3384,土 32.13,16,壁,bì,4,partition wall; walls of a house
1307,5,1386,993,手 64.5,8,抬,tái,2,"lift, carry"
1308,5,1393,3287,米 119.9,15,糊,hú,2,"paste, stick on with paste"
1309,5,1395,1579,目 109.4,9,盾,dùn,4,"shield, shield-shaped object; currency sign for Dutch guilder"
